CATEGORY,MESSAGE,FILE_NAME

Razor-users mailing list

Razor-users@lists.sourceforge.net

https://lists.sourceforge.net/lists/listinfo/razor-users




",00640.04d998e4ce436cfaf73280a77ee268a1
0,"Once upon a time, Ralf wrote :



> Skipping all RPM build parts except for the actual packing is not

> possible



Actually it is (sort of).

To answer partly the original question, this might have been useful once

the %files error was corrected :



rpmbuild -bi --short-circuit <specfile>



This will skip all the way to the %install and start from there. Of course,

you need to have already done everything else before, and this will _not_

produce any rpm files, but will at least tell you if everything is now able

to finish successfully.



Sure, it's not perfect since if the %files error was actually because

entries were missing you'll notice it only once the package is really

installed. But for multiple typos in the %files section (like when you're

writing a spec file after 2AM ;-)) it can come in handy :-)



It's also very useful if you need to override some Makefile variables

during install, when the simple cases like ""%makeinstall"" or ""make install

DESTDIR=%{buildroot}"" don't work. It keeps you from redoing all the

unpacking and building processes.



Matthias



-- 

Matthias Saou                                World Trade Center

-------------                                Edificio Norte 4 Planta

System and Network Engineer                  08039 Barcelona, Spain

Electronic Group Interactive                 Phone : +34 936 00 23 23



_______________________________________________

RPM-List mailing list <RPM-List@freshrpms.net>

http://lists.freshrpms.net/mailman/listinfo/rpm-list


",01235.3a679e506c7f862dda03736804009e92
0,"Amis-v or there is another prefs file that SA is using. I had a heck of a time

figuring out where to find my site wide file because of my configuration.



If your using spamd and you want your users to have some control using

user_prefs then check their ~/spamassassin file.

If your using spamd and you have a site wide only policy then make sure that

spamd is started with the -x option.

If you used the -x option then the only place that it should get the rules from

would be from the local.cf in the /etc/mail/spamassassin directory. Assuming a

default install.



Theo Van Dinter wrote:

> 

> On Wed, Jul 24, 2002 at 10:18:28AM -0500, Stewart, John wrote:

> > X-Virus-Scanned: by amavisd-new amavisd-new-20020630

> > X-Spam-Status: No, hits=6.5 tagged_above=5.1 required=6.9 tests=PLING,

> > MONEY_BACK, CLICK_BELOW, POR

> > N_14, CLICK_HERE_LINK, FREQ_SPAM_PHRASE

> > X-Razor-id: d92173a8dfc60567e55efcf6bf264fd7f7a7369a

> >

> > Doesn't hits=6.5 mean that it should be tagged as spam? Why the

> > X-Spam-Status of no then?

> 

> required is 6.9, it only scored 6.5, so it's not spam according to SA.

> 

> > Why is required=6.9 if I have required_hits at 5 in the local.cf? Where the

> > heck does that number come from?

> >

> > Also, what is tagged_above=? I cannot find any information about it on the

> > SpamAssassin site.

> 

> Good questions...  ""tagged_above"" doesn't appear anywhere in SA (at

> least according to `find`).  I would guess it's amavis doing some

> hacking around.

> 

> --

> Randomly Generated Tagline:

> D'oh!  English!  Who needs that?  I'm never going to England. Come on,

>  let's smoke.

> 

>                 -- Homer Simpson, talking Barney into cutting class

>                    The Way We Was

> 

> -------------------------------------------------------

> This sf.net email is sponsored by:ThinkGeek

> Welcome to geek heaven.

> http://thinkgeek.com/sf

> _______________________________________________

> Spamassassin-talk mailing list

> Spamassassin-talk@lists.sourceforge.net

> https://lists.sourceforge.net/lists/listinfo/spamassassin-talk



-- 

========================

Kevin W. Gagel

Network Administrator

College of New Caledonia

gagel@cnc.bc.ca

postmaster@cnc.bc.ca

(250)562-2131 loc. 448

========================



--------------------------------

The College of New Caledonia    

Visit us at http://www.cnc.bc.ca

--------------------------------





-------------------------------------------------------

This sf.net email is sponsored by:ThinkGeek

Welcome to geek heaven.

http://thinkgeek.com/sf

_______________________________________________

Spamassassin-talk mailing list

Spamassassin-talk@lists.sourceforge.net

https://lists.sourceforge.net/lists/listinfo/spamassassin-talk




",01391.00e6f3a6dc816f22335f1b0fd6098eda
0,"Yet another pre-interview query.   I don't know a thing about them that 

isn't on their mostly-uninformative web site.   Charles River Ventures led 

a $10 million round of financing in January of this year.



One of their techie founders wrote a paper on a protocol to allow 

out-of-order image chunk delivery for image types that can be rendered 

that way.   



Eirikur



http://xent.com/mailman/listinfo/fork




",00752.9d42af4f7e4f69a403ee8387742e3f08
0,"> - Joe

> 

> P.S. I hate everybody.



one up: I hate everything post-(the first ten seconds of the universe),

but especially everybody and everything, and including but not limited to

puppies and ice cream.





http://xent.com/mailman/listinfo/fork




",00696.68cf3578a4cc3767f75ba2c5814533ef
0,"Adam L. Beberg wrote:

> Did someone invert the spam filters? I'm getting almost nothing but spam on

> fork now...



SPAM ASSASSIN.



Someone of your highly developed intelligence should have no problems

installing such a well-known and commonly used program.



I personally still think the solution is to restrict posting to members.

But I guess my brown shirt is showing again.



- Joe



P.S. I hate everybody.





http://xent.com/mailman/listinfo/fork




",00808.95183a30c4c828faafc49bd5e0796cb2
0,"On Tue, 2002-07-30 at 19:53, Harri Haataja wrote:



> > > Another thing I see in debian but not in my RH boxen.

> > > http://falconseye.sourceforge.net/

> > > It's a GL(?) interface to nethack :)



> > Take a look at <http://cachalot.ods.org/>, I have RPMs for RH7.3

> > there, based on (and compatible with) the NH3.x that last appeared in

> > RH7.1 powertools.  apt'able, of course :)

> 

> And Text-Iconv too, nice :)

> 

> Gpg key is nowhere in sight though even while vendors.list lists key

> id's.



Oops, fixed (in /apt/vs.key.asc).  Thanks for pointing that out.



-- 

\/ille Skyttä

ville.skytta at iki.fi





_______________________________________________

RPM-List mailing list <RPM-List@freshrpms.net>

http://lists.freshrpms.net/mailman/listinfo/rpm-list




",01176.b62570033c5587aa1e0e805533cb1677
0,"Hey there,

Im using the standard ADSL package

With the speedtouch usb modem



I have a 3 machine network(it was a 4 machine till my laptop crapped out)

Anyway

I have a dedicated linux server running debian 3.0 with the ADSL modem

plugged directly into it.

I have a 5 port switch connecting the home net, all have their own 10/100 nic.

The server runs my firewall/net gateway/etc.

And I have some firewall rules for masquerading 

which shares the connection over the lan just nicely.



Once the machine is configured for adsl  (thats the tough bit)

the network stuff is quite easy.



I found that to be the simpelst way to go.





-- 



Redbrick - Dublin City University Networking Society

Declan McMullen - Education Officer





-- 

Irish Linux Users' Group: ilug@linux.ie

http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.

List maintainer: listmaster@linux.ie


",00436.b22a873d16a66f8ec1599a61071cdfa3
0,"From: Win Treese <treese@acm.org>

> And Owen replied:

> > Well, IMNHO, its because companies do not reward knowledge sharers.

>

> I don't work in this area, but I have a suspicion that many people

> suspect projects for ""knowledge management"" and ""knowledge sharing"" as

> attempts to eliminate their jobs, or at least their importance. If ""the

> organization"" knows all the things I know, why does it need me?



I agree wholeheartedly.  It is easier to sit on knowledge than to

continually acquire more on the frontiers.



> This should actually be easy to test experimentally: compare the results

> of having someone call up and say, ""Can you show us how to do X for this

> project we're working on?"" with those of having someone summoned by a

> knowledge management project to explain how to do X for the knowledge

> archives.



This is in fact very true.  People hate doing this for several reasons in

my experience:

1) ""Software changes.   Why waste time writing a FAQ now that will be out

of date at the next release in 3 months?""

2) ""This knowledge is specialized.  Only 4 people need to know this, and

they already do.  If anyone else needs to know it they know who they can

call.""

The same engineers who give these excuses will spend eternities on the

phone discussing this arcana and sharing the knowledge with anyone who has

the patience to ask.



The strongest contributors freely share everything they know whenever

asked (or whenever they see the need for the information in the company)

and who at the same time continue to generate new knowledge.



Personal evaluation: my worth comes slightly lower on the scale in that I

synthesize the knowledge from various personal sharing exercises into

usable documents and messages for the company to employ.  This would seem

like a marketing exercise except that Marketing is useless.   Useful

knowledge sharing comes (IMHO) from engineering and sales.



	JTS



http://xent.com/mailman/listinfo/fork




",00833.c9204bbf8363eddf06ccb8b9489ae59c
0,"hm, looks good:

http://books.slashdot.org/article.pl?sid=02/07/19/1411209&mode=thread&tid=134



kevin



-- 

kevin@suberic.net     that a believer is happier than a skeptic is no more to

fork()'ed on 37058400    the point than the fact that a drunken man is happier

meatspace place: home       than a sober one. the happiness of credulity is a

http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw



-- 

Irish Linux Users' Group Social Events: social@linux.ie

http://www.linux.ie/mailman/listinfo/social for (un)subscription information.

List maintainer: listmaster@linux.ie




",00031.7caef7fe7af2114d0e4bf6aa0faf3a03
0,"On Thu, 25 Jul 2002 11:07:00 +0200, Matthias Saou <matthias@egwn.net> wrote:



> Once upon a time, Lance wrote :

> 

> > Well, from the looks of things, I can import all my mail settings from

> > Evolution to Sylpheed.  Has anyone successfully run Sylpheed in Gnome

> > 2.0?  I noticed with 'apt-get install gnome-session' from the 'rpm

> > http://apt.sunnmore.net gnome2 73' repository, Sylpheed isn't one of the

> > packages selected for deletion.

> 

> I think that's simply because Sylpheed isn't a GNOME application, but a

> ""simple"" gtk+ one. It needs no GNOME libs at all, so upgrading to GNOME 2

> but keeping gtk+ 1.2 will let you keep Sylpheed with no problem.



    Yeah, mine works here; I did about the same thing.



    Hey: ""Universe""   I saw this keyword on the gstreamer website.  They said something like ""If you're feeling froggy and want to jump into it, use apt-get gstreamer-universe"" but I've not gotten the syntax of it right, to get ""all"" of a project yet.  Has anyone used this yet?



------------------------------------------------------------------------

Brian Fahrländer              Linux Zealot, Conservative, and Technomad

Evansville, IN                    My Voyage: http://www.CounterMoon.com

ICQ  5119262

------------------------------------------------------------------------

I don't want to hear news from Isreal until the news contains the words

""Bullet"", ""Brain"", and ""Arafat"".



_______________________________________________

RPM-List mailing list <RPM-List@freshrpms.net>

http://lists.freshrpms.net/mailman/listinfo/rpm-list




",01162.4b41142b91c1d93f1e8fcfa6f43e01bd
0,"On Sat, 20 Jul 2002 18:15:12 +0100

kevin lyda claiming to think:



> On Fri, Jul 19, 2002 at 10:19:50PM -0700, Rick Moen wrote:

> > Some people strip down old 486 boxes, take out the hard drive, disable

> > the fans, and run the thing from just a floppy drive or a CDR you've

> > burned for the purpose.  

> 

> what about using a pcmcia card and a compaq flash card?  or doing an

> nfs boot to a server in a noiser part of the house?  (the boiler room

> or something like that)

> 

hmm. there are versions of OpenBSD that run from a 32M compact flash IIRC.



and antefacto's software ran in 64M.



there are CF->IDE adapters anyway, so get a 256M CF (100¤+), mount it RO,

and use that?



/me is also in the market for one of the 60W fanless PSU's that antefacto had,

if someone wants to get a few of them.



L.

-- 

     dBP   dBBBBb | If you're looking at me to be an accountant

              dBP | Then you will look but you will never see

   dBP    dBBBK'  | If you're looking at me to start having babies

  dBP    dB' db   | Then you can wish because I'm not here to fool around

 dBBBBP dBBBBP'   | Belle & Sebastian (Family Tree)



-- 

Irish Linux Users' Group Social Events: social@linux.ie

http://www.linux.ie/mailman/listinfo/social for (un)subscription information.

List maintainer: listmaster@linux.ie




",00036.6620b4d55c147aca7688250f16685d0d
0,"Hi all,

      I have an ISA PNP card that will use io 0x200 if available.  If located at

0x200 the card never works, at 0x210 it always does.  I suspect the problem is

the soundcard (Creative SB PCI-64) gameport controller, which also seems to live

here.  I'm not using the controller, so it doesn't show in /proc/ioports, so

autodetect happily puts my ISA card there.

      I can get the card to work easily enough using isapnptools, banning the

0x200 range in /etc/isapnp.gone, and then using ""insmod radio-cadet io=0x210"",

but I'd like to get the autodetect working, so what I think I'm looking for is

some way of adding ""don't go here, don't bother me"" entries into /proc/ioports.



Anybody?



TIA,

Ronan.





-- 

Irish Linux Users' Group: ilug@linux.ie

http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.

List maintainer: listmaster@linux.ie


",00441.3c62e9c696b9e8d05e77975b4de25ee1
0,"Key concepts: ubiquitous computation,

emergency relief, Khaki Green, 911.net,

Terrorspace, Cradle.net, Battlespace,

Prosthetic Ubicomp, SO/HO Ubicomp,

Safetyspace, Street.net, Punish.net,

Industrial Ubicomp, Ubitopia



Attention Conservation Notice:  It's the

Pope-Emperor blue-skying it at some

computer industry event in Brussels.



Links:



I was there.

http://www.highgrounddesign.com/design/design.htm



And then I went to Brussels and delivered this speech.

http://www.ttivanguard.com/



And next I'm going here!

http://conferences.oreillynet.com/os2002/



And right after that I'm going to another, weirder event

that I can't even tell you about!



-------------------------------------------

Entries in the Global Civil Society Design Contest.



From: Steven W. Schuldt <swschuldt*mac.com>

http://www.americanrobotz.com/images2/Soon_GlobalCivilSocietyLaptop.jpg



From: Ben Davis <bend*earthlink.net>

http://www.digitaleverything.com/GlobalComputer.htm



From: Joerg F. Wittenberger <Joerg.Wittenberger*pobox.com>

http://www.askemos.org/ 

http://www.askemos.org:9080/RomePaper.pdf



From: Scott Vandehey <scot*spaceninja.com >

http://spaceninja.com/viridian/notebook.html



From: Bob Morris <bob*bomoco.com>

http://viridianrepository.com/GlobalCivil/



From: Anonymous

http://home.freiepresse.de/befis/zx2000.html

http://apollo.spaceports.com/~bodo4all/zx/zx97.htm

http://www.vkb.co.il/



From: Jim Thompson <jim*musenki.com>

http://www.simputer.org

http://www.cnn.com/2002/TECH/ptech/07/05/india.simputer.reut/index.html



From: Mike Rosing <eresrch*eskimo.com>

http://www.eskimo.com/~eresrch/viridian



From: till*tillwe.de (Till Westermayer)

Date: Sun Jul 14, 2002  05:38:00 PM US/Central



""What do we need for a global civil society notebook? Six design

criteria are highlighted, combined with some rough sketches.""



http://www.westermayer.de/till/projekte/02gcsdl.htm



Best regards,

Till Westermayer - till we *)

http://www.westermayer.de/till/index.htm



This contest expires August 15, 2002. 

--------------------------------------------------------





Speech at TTI Vanguard: ""Designing for Resiliency"" 

Conference



""911.net""



by Bruce Sterling



     Late last month I had the joy and privilege

of hanging out with a big crowd of American computer

scientists who were, basically, trying to find some 

reasons to live.



    Despite all evidence to the contrary, they've

definitely got some reasons.



    When you go to a conference which is very high-energy, 

with a lot of paradigmatic reassessment going on, where 

ideas are being flung around bodily well outside the box, 

well, that's an impressive thing.  But it's my principle 

as a sometime working journalist  not to get all carried 

away whenever I witness something like that.  They might 

well be drinking their own bathwater.  This sort of thing 

generally requires a reality check from some *other* 

conference. 



   So, I'm now fresh back from Colorado, from the yearly 

meeting of the High Ground Design Conversation.  These are 

my best pals in the industrial design world, some dear, 

long-time friends of mine, whose judgment I always trust.  

And why would a science fiction writer trust the judgment 

of industrial designers?  Well, because they're very 

*trendy.*  They're very shrewd,  and very stylish, and very 

hands-on people.  They're  peculiarly self-effacing and modest,

yet quite  imaginative.  Better yet, they're even practical.  

So they're kind of like science fiction writers, only with 

much better shoes.



    Usually when I go to this High Ground event, I just 

deliver some wacko chat about popular aspects of 

cyberculture and then I take some worshipful notes.  But!  

I have to report that when I took them my notes from the 

""CRA Grand Challenges in Computation"" conference, I was 

bringing the noise.



    This is the first time I have ever seen their jaws 

drop.  They're still kinda wringing their hands over the 

dotcom boom and the Ka-boom. They miss those glory days of 

the World Wide Web == because for them, that was the 

Graphic Designers Full Employment Act.  So they're pretty 

broke, and they're a little shell-shocked, so I guess they 

should join the club.  But  when I brought them *this* 

stuff == a rather extensively worked-out vision in 

worldbuilding from the point of view of ubiquitous 

computation in the 21st century...  Well, of course this 

is merely a scenario, but to me, ""911.net"" smells like the 

future.



     And frankly, it doesn't smell good.  But that's all 

right.  Because these aren't good times.  These are rather 

harsh, dark times, and in its own peculiar way, 911.net is 

a similarly harsh, dark concept.



    ""Ubiquitous computation"" is by no means a new idea.   

The guy who invented the term is dead, and even his R&D 

lab doesn't look all that great these days.  Ubicomp has 

been around for quite some time == in the table-napkin, 

handwaving stage.  But it's lacked the means, motive and 

opportunity to get any real-world traction.



   I believe that may be changing.  If so, it's mostly due 

to the events of September 11.  After that experience, 

ubicomp has got motive and opportunity as it never had 

before.  And the means, although they are still 

speculative, are starting to make some sense.



    What am I talking about when I use the term ""ubicomp""?  

Well, the term is a grab-bag, a congelation of different 

technologies.  Some are here, commercially available off 

the shelf; some are in the lab; and some may be physically 

impossible.



    Let's get down to some brass virtual tacks.  What are 

the key technical drivers for widely distributed, self-

organizing networks of sensors, processors and actuators, 

embedded in the physical world?  And what do you do with 

these things?



    Okay, number one:  fuel cells.  Not chemical 

batteries.  Small, portable, dependable, long-lasting, 

power sources with some punch.  They may not be fuel cells 

as they are now known.  They might be MEMS fuel cells, or 

aluminum-air cells, or something enzymatic, I don't care; 

just something much, much better than today's batteries.  

Portable power is the crux.  Ubicomp's  future, if it has one,

entirely hinges on this.  If we don't get some seriously 

advanced,  portable sources of power then everything I am 

about to tell you is a sci-fi phantasm. (Not that there's 

anything wrong with that!)



    Number two, RFID.  Radio-Frequency ID == gotta have 

some taggers.  Gotta be on the Net.  It'd be nice if they 

had some powered processors in them.  Something internal, 

pervasive, a little computational action that is going on 

inside physical objects.



    Number three, wireless broadband.  Getting real close 

here.



   Number four, dongles.  I think this part is seriously 

underappreciated.  This is the weird part of ubicomp, the 

part that may turn out to be its Achilles heel:  some way 

to turn the damn thing off.  And to *know* it's off.  The 

problem of the authorized user.  The authorized 

administrator, the authorized access.  This is likely to 

play out as ubicomp's functional equivalent of the 

Internet's intellectual-property problem.  In other words, 

it's a very serious issue which is going to be neglected 

from the get-go, as people are eagerly building the basic 

infrastructure.  Then, as they lamely try to build it in 

later, they are going to find out that they have 

inadvertently poisoned the water-stream for everybody.



    You don't want to wander into a Kazaa and Napster 

version of George Orwell.  Ubiquitous computation, unlike 

information, does not ""want to be free.""  This is not a 

technology of freedom. Ubiquitous computation wants to 

make you its slave. Try to remember that, for all our 

sakes, all right?  This is not a water-cooler for gossip, 

like the Internet is.  This is a hard-case, hard-times, 

hands-on, rather ruthless command-and-control system.



    Number five, GPS, global positioning systems.  Been 

there, done that.



    Number six, convoy traffic.  I think this is also 

underestimated, for when I started looking at serious 

applications for ubicomp, time and again, rapidly shipping 

large amounts of physical material in and out of the 

ubicomp zone is a killer application.  Getting stuff in, 

numbering it, assembling it, moving it out. Lots of it. 

Train loads, truck loads, bus loads. And airlifts.



    Bringing up the van, a whole bunch of other ubi-stuff, 

of varying degrees of use and practicality.  High speed 

fiber optic networks, check.  Massive storage and routers, 

check.  Big databases, check, but they need to be fast and 

flexible. Some ""MobiHoc"" action: mobile ad-hoc self-

assembling networks: networks that are always 

reconfiguring in real-time, always on the move.  



    Facial recognition has a considerable number of 

ubicomp applications, by no means all of them good.  Human 

presence-sensing systems?  Oh yes.  Ruggedized hardware 

suitable for outdoor deployment in all conditions and 

weathers.  Real-time simulation of ongoing major 

situations.  Toxin detectors of various kinds, 

environmental monitoring of almost every sort, biometric 

ID...  I have a long list of these.  I'm cross-checking 

them.  I'm using them to build scenarios.



    One thing about 911.net makes it very distinct from 

earlier visions of ubicomp.  This is not Microsoft Windows 

for Housekeeping.  This is a hard, tough web that you 

throw down fast over dire emergencies.  The key concept 

here is that we are finally moving computation out of the 

ivory tower, for good and all.  No more glass boxes of the 

1950s, no more clean abstractions of cyberspace.  We are 

deploying computation at unheard-of speed, into the 

darkest, dirtiest, most dangerous places in the world.



    It is a resilient security apparatus for emergencies. 

That is 911.net.  



    Now, you might well argue that ubicomp is very 

invasive of privacy.  That's just what my industrial 

design pals said about it, immediately, and they were 

right.  It's been hard to find reasonable deployments for 

ubicomp in peacetime commerce and in private homes, 

because it is so Orwellian. However.  Under certain 

circumstances, other social circumstances do trump this 

issue.



    For instance, when you are breathing your last under a 

pile of earthquake rubble, you don't really care much 

about privacy under your circumstances.  What you really 

want is  a smart bulldozer, a tourniquet, and some direct 

pressure against your open wounds.  And that is what 

911.net is about == or will be about, should it find its 

way out of the computer-science talking-shop and into 

daylight.  



     It is an emergency response system for the planet's 

open wounds.  And those wounds exist in plenty.  There are 

more of them all the time.



    I rather doubt that the Orwellian version of ubicomp 

has much of a future.  That's a scenario that I have 

dubbed ""Terrorspace"", which is ubicomp in the context of 

airports and nuclear power sites.  If you've been in 

airports recently, I believe you are seeing a pretty apt, 

early version of Terrorspace.  At any random moment, you 

can have your possessions rifled through by strangers.  

Your shoes are scanned, and various small but vital 

objects in your pockets can be confiscated by semi-

educated security geeks.  They're either pathetically 

under-trained for the job (in which case you certainly 

feel no safer), or else they are intelligent and capable 

people (in which case you pity them and wish they had some 

other job, for the sake of general human happiness and the 

GNP).  Rather than making us any safer, Terrorspace 

airports serve as political indoctrination centers that 

humiliate our voting population on a broad scale. They are 

meant to inure us to ever-escalating levels of 

governmental clumsiness and general harm.



    The difficulty with this Terrorspace approach is that 

airports and airlines are going broke.  Airports are 

hemorrhaging money trying to maintain this terrorspace 

apparatus.  It is likely to spread to the brittle power of 

nuclear power plants, nuclear waste dumps, bio-sites, 

chemical sites, liquid petroleum gas centers and so forth. 

That will hugely increase the overhead of all these 

dangerous industries. 



    That's a very considerable tax burden.  So, though 

Terrorspace may serve as a full employment program for the 

loyal and slightly stupid, that's not going to pay off 

socially or economically in the long run.



   However, 911.net is a different matter.   An air-

deployable 911.net that allowed first responders to 

rapidly deal with fires, floods and other major disasters 

would *save* money, especially for the insurers, who are 

already on the ropes.



    The actual September 11 event, 9/11, was a rare and 

remarkable thing.  And, with fewer than 3,000 people dead, 

it's just not that big a deal as genuine catastrophes go.  

Politically, theologically and militarily it was huge, but 

a workaday 911.net wouldn't fret much about terrorism.  

Instead, it would have to deal mostly with floods, fires, 

climate change, earthquakes, volcanoes and (let's hope 

never) asteroids and weapons of mass destruction.



   So, basically, with 911.net, we are describing a social 

re-definition of computer geeks as firemen.  Native 

twenty-first century computer geeks as muscular, with-it, 

first-responder types.  I think this would be pretty good 

for the computer industry.  We all need to take the 

dysfunctional physical world far more seriously.  This 

week, Italy's flooding, Texas is flooding, Colorado's on 

fire.  This morning, the brand-new wilderness forests 

around the site of the former Chernobyl are on fire, 

spewing radioactive ash hither and yon.   Chunks of 

Antarctica the size of Rhode Island have fallen into the 

sea. I could go on.



    This is the sort of activity that humanity is required 

to deal with in this new century. If we build a successful 

method with which to do this, those useful tactics will 

spread across the fabric of our civilization.  I believe 

they are already spreading.  An innovation like 911.net 

will likely serve as a camel's nose in the tent for a 

whole series of ubicomp applications across society.



    I've been speculating about these new forms of 

ubicomp, and giving them some flashy neologisms, because 

that is what science fiction writers bring to the table.  

We build little scenario worlds and make up names for 

them.  First we've got ""911.net,"" then ""Terrorspace,"" but 

there are others.



BATTLESPACE.  A term already much-used by the Pentagon.  

Battlespace means military C4ISR. The ""Revolution in 

Military Affairs.""  I would point out that the military, 

unlike some sectors, is not reneging on their enthusiastic 

commitment to the digital revolution.  On the contrary.  I 

haven't seen anybody in the military saying that they long 

to go back to the good-old-fashioned, solid, easy-to-

understand methods of the War in Vietnam.  The military 

are very into ""network-centric warfare,"" and they couldn't 

be happier about their spysats and surveillance drones.



PROSTHETIC UBICOMP.  This is eldercare.  A huge, steadily 

growing market. Alzheimer's disease is a flat-out domestic 

catastrophe that lasts seven years.  Any computational 

help here == in elder-proofing spaces, tracking the sick 

and so forth == would be of huge benefit to society.



CRADLE.NET.  Babies have no privacy.  Children have little 

privacy. Child-proofing a room against a crawling tot... 

if you've ever done this, you can realize how much use it 

might be to have this process automated.  Any two-year-old 

always wonders:  ""Why can't Mr Fork and Miss Wall Socket 

be friends?""  A real-time checklist, at the very least!  

And then we're faced with the interesting, large-scale 

prospects of ""K-12.net.""



STREET.NET.  This would be traffic management and urban 

systems management.  Water networks, power networks,

subways, sidewalks and so forth.



PUNISH.NET.  Two million people are in the American prison 

population.  They've got no privacy.  They've gotta be 

watched all the time.  They're basically crammed in iron 

cages now.



INDUSTRIAL UBICOMP. Managing supply chains, industrial 

assembly and so forth.  This will eventually be the 

biggest application.



SO/HO UBICOMP.  Ubicomp in the home, the home office and 

small office.  Some very interesting consumer uses here, 

but in the grand scheme of things, not that big a deal.



SAFETYSPACE.  These would be military bases, U.N. safety 

zones, refugee camps, and disaster evacuation centers.  

It's fairly easy to imagine ubiquitous computation as a 

sinister ""gated community"" that walls off privileged areas 

under threat.  But we can also think of it as importing 

some human comfort, solidarity, mercy and safety into 

various benighted areas that are severely disturbed.  One 

can imagine a Gorazde UN safe zone version of this, new 

and improved of course: a black helicopter ghosts over in 

the dead of night, deploys a scattering of small drones, 

smart-mines and sensors, and suddenly the war just stops 

within these bounds of Safetyspace.  Rapine, looting, 

sacking, smashing and burning are  ruled out of existence 

through computer awareness.  The handiness of a technique 

like that for life in the 21st century... well, it might 

be a bit underestimated.



And last, coming up with a bullet should the good times 

return in all their carefree glory:  UBITOPIA.  This I 

take to be ubicomp as an Urban Entertainment Destination.  

You go there for fun just because there is cool, wacky 

stuff embedded in the physical world, and it's behaving in 

a way that brings joy and hilarity and good spirits, like 

the funhouse mirror at a digital carnival.  



    When and if Ubitopia really hits, it will mean that 

humanity's basic relationship with our material goods has 

been radically redefined.  That is the apotheosis of 

ubiquitous computation. Just: material goods, and the way 

we deal with them, are different.  Different in character, 

different in quality.  Not recognizable by 20th century 

standards.



     So. I have no idea if the Homeland Security 

department, or FEMA or DARPA or the NSF, are going to pony 

up any money for any of these notions.  That's not my 

lookout.  I'm a science fiction writer.  And ladies and 

gentlemen, with this material, I have struck platinum.  

This stuff is really hot.  This is a great, attractive, 

contemporary idea that is really new, really different, 

and really ominous.  The implications are huge and they 

spread across the board of society. I am going to be a 

very busy guy with this material.  If you want to help me, 

send some email.



Thanks a lot for your attention.



O=c=O O=c=O O=c=O

IT'S HERE

IT'S THERE

IT'S EVERYWHERE

O=c=O O=c=O O=c=O




",00663.660f0334bb6d89793e3d3bb5367cd9c1
0,"Hello People,



I am new to SA but (2) problems I do have.



I run SA from my own home for personal use and it seems to work but I see this

in my procmail log:





<cut>

procmail: Executing "" ~/bin/SpamAssassin/spamassassin -P -c ~/bin/SpamAssassin/rules""

dccproc: not found

dccproc: not found

<cut>



Can someone enlighten me on why I get that? FreeBSD 4.6-STABLE, SA-2.3.0







Secondly, I've tested (now on Three boxes) SA for site-wide usage but I believe I am

missing something major because I've also had my setting checked/verified.



The problem is that the site-wide setup does NOT seem to work. Why?



1. I have my local.cf in /etc/mail/spamassassin

2. I have spamd running, and mail delivery logs show that all e-mails are

   being passed thro SA.



My local.cf contains:



ENABLED=1

OPTIONS=""-F 0""



#

rewrite_subject         0

report_header           1  

defang_mime             0

required_hits           7.0

report_header           1

use_terse_report        1

subject_tag             **SPAM**







